db_id,question,query,correct_tables
behavior_monitoring,How many students are not involved in any behavior incident?,SELECT COUNT(*) FROM students WHERE student_id NOT IN ( SELECT student_id FROM behavior_incident ),"students, behavior_incident"
behavior_monitoring,"What are the email addresses of teachers whose address has zip code ""918""?","SELECT t2.email_address FROM addresses as t1 JOIN teachers as t2 ON t1.address_id  =  t2.address_id WHERE t1.zip_postcode  =  ""918""","addresses, teachers"
behavior_monitoring,Find the first names and last names of teachers in alphabetical order of last name.,"SELECT first_name ,  last_name FROM teachers ORDER BY last_name",teachers
behavior_monitoring,Find the last names of teachers who are not involved in any detention.,SELECT last_name FROM teachers EXCEPT SELECT t1.last_name FROM teachers as t1 JOIN detention as t2 ON t1.teacher_id  =  t2.teacher_id,"teachers, detention"
behavior_monitoring,Return all detention summaries.,SELECT detention_summary FROM detention,detention
behavior_monitoring,List all information about the assessment notes sorted by date in ascending order.,SELECT * FROM assessment_notes ORDER BY date_of_notes ASC,assessment_notes
behavior_monitoring,What are the line 1 and average monthly rentals of all student addresses?,"SELECT t1.line_1 ,  AVG(t2.monthly_rental) FROM addresses as t1 JOIN Student_addresses as t2 ON t1.address_id  =  t2.address_id GROUP BY t2.address_id","addresses, Student_addresses"
behavior_monitoring,Find the id and last name of the student that has the most behavior incidents?,"SELECT t1.student_id ,  t2.last_name FROM behavior_incident as t1 JOIN students as t2 ON t1.student_id  =  t2.student_id GROUP BY t1.student_id ORDER BY COUNT(*) DESC LIMIT 1","behavior_incident, students"
behavior_monitoring,"Find all information about student addresses, and sort by monthly rental in descending order.",SELECT * FROM student_addresses ORDER BY monthly_rental DESC,student_addresses
behavior_monitoring,What are the code and description of the most frequent behavior incident type?,"SELECT t1.incident_type_code ,  t2.incident_type_description FROM behavior_incident as t1 JOIN ref_incident_type as t2 ON t1.incident_type_code  =  t2.incident_type_code GROUP BY t1.incident_type_code ORDER BY COUNT(*) DESC LIMIT 1","behavior_incident, ref_incident_type"
behavior_monitoring,"Find the texts of assessment notes for teachers with last name ""Schuster"".","SELECT t1.text_of_notes FROM assessment_notes as t1 JOIN teachers as t2 ON t1.teacher_id  =  t2.teacher_id WHERE t2.last_name  =  ""Schuster""","assessment_notes, teachers"
behavior_monitoring,List all cities of addresses in alphabetical order.,SELECT city FROM addresses ORDER BY city,addresses
behavior_monitoring,What are the dates of the assessment notes?,SELECT date_of_notes FROM assessment_notes,assessment_notes
behavior_monitoring,"Find the id and last name of the teacher that has the most detentions with detention type code ""AFTER""?","SELECT t1.teacher_id ,  t2.last_name FROM detention as t1 JOIN teachers as t2 ON t1.teacher_id  =  t2.teacher_id WHERE t1.detention_type_code  =  ""AFTER"" GROUP BY t1.teacher_id ORDER BY COUNT(*) DESC LIMIT 1","detention, teachers"
behavior_monitoring,How many assessment notes are there in total?,SELECT COUNT(*) FROM assessment_notes,assessment_notes
behavior_monitoring,Return the cell phone number and email address for all students.,"SELECT cell_mobile_number ,  email_address FROM students",students
behavior_monitoring,"What is the incident type description for the incident type with code ""VIOLENCE""?","SELECT incident_type_description FROM ref_incident_type WHERE incident_type_code  =  ""VIOLENCE""",ref_incident_type
behavior_monitoring,How many addresses have zip code 197?,"SELECT COUNT(*) FROM addresses WHERE zip_postcode  =  ""197""",addresses
behavior_monitoring,"Find the start and end dates of detentions of teachers with last name ""Schultz"".","SELECT t1.datetime_detention_start ,  datetime_detention_end FROM detention as t1 JOIN teachers as t2 ON t1.teacher_id  =  t2.teacher_id WHERE t2.last_name  =  ""Schultz""","detention, teachers"
behavior_monitoring,How many distinct incident type codes are there?,SELECT COUNT(DISTINCT incident_type_code) FROM behavior_incident,behavior_incident
behavior_monitoring,What are the first names and last names of students with address in Wisconsin state?,"SELECT t2.first_name ,  t2.last_name FROM addresses as t1 JOIN students as t2 ON t1.address_id  =  t2.address_id WHERE t1.state_province_county  =  ""Wisconsin""","addresses, students"
behavior_monitoring,"Find the start and end dates of behavior incidents of students with last name ""Fahey"".","SELECT t1.date_incident_start ,  date_incident_end FROM behavior_incident as t1 JOIN students as t2 ON t1.student_id  =  t2.student_id WHERE t2.last_name  =  ""Fahey""","behavior_incident, students"
behavior_monitoring,What are the id and zip code of the address with the highest monthly rental?,"SELECT t2.address_id ,  t1.zip_postcode FROM addresses as t1 JOIN Student_addresses as t2 ON t1.address_id  =  t2.address_id ORDER BY monthly_rental DESC LIMIT 1","addresses, Student_addresses"
film_rank,Please list the countries and years of film market estimations.,"SELECT t2.country ,  t1.year FROM film_market_estimation as t1 JOIN market as t2 ON t1.market_id  =  t2.market_id","film_market_estimation, market"
film_rank,Return the titles and directors of films that were never in the market of China.,"SELECT title ,  director FROM film WHERE film_id NOT IN (SELECT film_id FROM film_market_estimation as t1 JOIN market as t2 ON t1.market_id  =  t2.market_id WHERE country  =  'China')","film, film_market_estimation, market"
film_rank,What is the title of the film that has the highest high market estimation.,SELECT t1.title FROM film as t1 JOIN film_market_estimation as t2  ON t1.film_id  =  t2.film_id ORDER BY high_estimate DESC LIMIT 1,"film, film_market_estimation"
film_rank,Who are the different directors of films which had market estimation in 1995?,SELECT DISTINCT t1.director FROM film as t1 JOIN film_market_estimation as t2 ON t1.film_id  =  t2.film_id WHERE t2.year  =  1995,"film, film_market_estimation"
film_rank,Count the number of films.,SELECT COUNT(*) FROM film,film
film_rank,"What are the years of film market estimation for the market of Japan, ordered by year descending?","SELECT t1.year FROM film_market_estimation as t1 JOIN market as t2 ON t1.market_id  =  t2.market_id WHERE t2.country  =  ""Japan"" ORDER BY t1.year DESC","film_market_estimation, market"
film_rank,What are the countries for each market ordered by decreasing number of cities?,SELECT country FROM market ORDER BY number_cities DESC,market
film_rank,What are the titles of films and corresponding types of market estimations?,"SELECT t1.title ,  t2.type FROM film as t1 JOIN film_market_estimation as t2 ON t1.film_id  =  t2.film_id","film, film_market_estimation"
film_rank,List the studios which average gross is above 4500000.,SELECT studio FROM film GROUP BY studio HAVING AVG(gross_in_dollar)  >=  4500000,film
film_rank,What are the countries of markets and their corresponding years of market estimation?,"SELECT t2.country ,  t1.year FROM film_market_estimation as t1 JOIN market as t2 ON t1.market_id  =  t2.market_id","film_market_estimation, market"
film_rank,Return the maximum and minimum number of cities across all markets.,"SELECT MAX(number_cities) ,  MIN(number_cities) FROM market",market
film_rank,Return the types of film market estimations in 1995.,SELECT type FROM film_market_estimation WHERE year  =  1995,film_market_estimation
film_rank,"What are the countries for each market, ordered alphabetically?",SELECT country FROM market ORDER BY country ASC,market
film_rank,What are the titles of films that do not have a film market estimation?,SELECT title FROM film WHERE film_id NOT IN (SELECT film_id FROM film_market_estimation),"film, film_market_estimation"
film_rank,"What are the titles and studios of films that have been produced by a studio whose name contains ""Universal""?","SELECT title ,  studio FROM film WHERE studio LIKE ""%Universal%""",film
film_rank,What is the name of teh studio that created the most films?,SELECT studio FROM film GROUP BY studio ORDER BY COUNT(*) DESC LIMIT 1,film
film_rank,How many markets have number of cities smaller than 300?,SELECT COUNT(*) FROM market WHERE number_cities  <  300,market
film_rank,Count the number of markets that have a number of cities lower than 300.,SELECT COUNT(*) FROM market WHERE number_cities  <  300,market
film_rank,"Find the titles and studios of the films that are produced by some film studios that contained the word ""Universal"".","SELECT title ,  studio FROM film WHERE studio LIKE ""%Universal%""",film
film_rank,What are the titles and directors of the films were never presented in China?,"SELECT title ,  director FROM film WHERE film_id NOT IN (SELECT film_id FROM film_market_estimation as t1 JOIN market as t2 ON t1.market_id  =  t2.market_id WHERE country  =  'China')","film, film_market_estimation, market"
film_rank,"Show the studios that have produced films with director ""Nicholas Meyer"" and ""Walter Hill"".","SELECT studio FROM film WHERE director  =  ""Nicholas Meyer"" INTERSECT SELECT studio FROM film WHERE director  =  ""Walter Hill""",film
film_rank,What are the types of film market estimations in year 1995?,SELECT type FROM film_market_estimation WHERE year  =  1995,film_market_estimation
film_rank,What are the maximum and minimum number of cities in all markets.,"SELECT MAX(number_cities) ,  MIN(number_cities) FROM market",market
film_rank,"Show the studios that have not produced films with director ""Walter Hill"".","SELECT studio FROM film EXCEPT SELECT studio FROM film WHERE director  =  ""Walter Hill""",film
film_rank,List all countries of markets in descending order of number of cities.,SELECT country FROM market ORDER BY number_cities DESC,market
film_rank,List all countries of markets in ascending alphabetical order.,SELECT country FROM market ORDER BY country ASC,market
film_rank,How films are produced by each studio?,"SELECT studio ,  COUNT(*) FROM film GROUP BY studio",film
film_rank,Give the average number of cities within markets that had a low market estimation larger than 10000?,SELECT AVG(t2.number_cities) FROM film_market_estimation as t1 JOIN market as t2 ON t1.market_id  =  t2.market_id WHERE t1.low_estimate  >  10000,"film_market_estimation, market"
film_rank,List the name of film studio that have the most number of films.,SELECT studio FROM film GROUP BY studio ORDER BY COUNT(*) DESC LIMIT 1,film
film_rank,Which studios have an average gross of over 4500000?,SELECT studio FROM film GROUP BY studio HAVING AVG(gross_in_dollar)  >=  4500000,film
film_rank,What are the different film Directors?,SELECT DISTINCT director FROM film,film
film_rank,Please show the titles of films and the types of market estimations.,"SELECT t1.title ,  t2.type FROM film as t1 JOIN film_market_estimation as t2 ON t1.film_id  =  t2.film_id","film, film_market_estimation"
film_rank,What are the low and high estimates of film markets?,"SELECT low_estimate ,  high_estimate FROM film_market_estimation",film_market_estimation
film_rank,What is the average number of cities of markets with low film market estimate bigger than 10000?,SELECT AVG(t2.number_cities) FROM film_market_estimation as t1 JOIN market as t2 ON t1.market_id  =  t2.market_id WHERE t1.low_estimate  >  10000,"film_market_estimation, market"
film_rank,"Please list the years of film market estimations when the market is in country ""Japan"" in descending order.","SELECT t1.year FROM film_market_estimation as t1 JOIN market as t2 ON t1.market_id  =  t2.market_id WHERE t2.country  =  ""Japan"" ORDER BY t1.year DESC","film_market_estimation, market"
film_rank,How many film are there?,SELECT COUNT(*) FROM film,film
film_rank,List the title of films that do not have any market estimation.,SELECT title FROM film WHERE film_id NOT IN (SELECT film_id FROM film_market_estimation),"film, film_market_estimation"
film_rank,Return the title of the film with the highest high estimate?,SELECT t1.title FROM film as t1 JOIN film_market_estimation as t2  ON t1.film_id  =  t2.film_id ORDER BY high_estimate DESC LIMIT 1,"film, film_market_estimation"
film_rank,Show the distinct director of films with market estimation in the year of 1995.,SELECT DISTINCT t1.director FROM film as t1 JOIN film_market_estimation as t2 ON t1.film_id  =  t2.film_id WHERE t2.year  =  1995,"film, film_market_estimation"
film_rank,List the distinct director of all films.,SELECT DISTINCT director FROM film,film
film_rank,What are the names of studios that have made two or more films?,SELECT studio FROM film GROUP BY studio HAVING COUNT(*)  >=  2,film
film_rank,List the studios of each film and the number of films produced by that studio.,"SELECT studio ,  COUNT(*) FROM film GROUP BY studio",film
film_rank,List the names of studios that have at least two films.,SELECT studio FROM film GROUP BY studio HAVING COUNT(*)  >=  2,film
film_rank,What is the average ticket sales gross in dollars of films?,SELECT AVG(gross_in_dollar) FROM film,film
product_catalog,How many products are there in the records?,SELECT COUNT(*) FROM catalog_contents,catalog_contents
product_catalog,Find the total number of catalog contents.,SELECT COUNT(*) FROM catalog_contents,catalog_contents
product_catalog,Find the names of catalog entries with level number 8.,"SELECT t1.catalog_entry_name FROM catalog_contents as t1 JOIN catalog_contents_Additional_Attributes as t2 ON t1.catalog_entry_id  =  t2.catalog_entry_id WHERE t2.catalog_level_number  =  ""8""","catalog_contents, catalog_contents_Additional_Attributes"
product_catalog,What are the names of catalog entries with level number 8?,"SELECT t1.catalog_entry_name FROM catalog_contents as t1 JOIN catalog_contents_Additional_Attributes as t2 ON t1.catalog_entry_id  =  t2.catalog_entry_id WHERE t2.catalog_level_number  =  ""8""","catalog_contents, catalog_contents_Additional_Attributes"
product_catalog,Find the names and publication dates of all catalogs that have catalog level number greater than 5.,"SELECT t1.catalog_name ,  t1.date_of_publication FROM catalogs as t1 JOIN catalog_structure as t2 ON t1.catalog_id  =  t2.catalog_id WHERE catalog_level_number  >  5","catalogs, catalog_structure"
product_catalog,What is the level name of the cheapest catalog (in USD)?,SELECT t2.catalog_level_name FROM catalog_contents as t1 JOIN catalog_structure as t2 ON t1.catalog_level_number  =  t2.catalog_level_number ORDER BY t1.price_in_dollars LIMIT 1,"catalog_contents, catalog_structure"
product_catalog,What are the catalog entry names of the products with next entry ID above 8?,SELECT catalog_entry_name FROM catalog_contents WHERE next_entry_id  >  8,catalog_contents
product_catalog,Find the name and capacity of products with price greater than 700 (in USD).,"SELECT catalog_entry_name ,  capacity FROM catalog_contents WHERE price_in_dollars  >  700",catalog_contents
product_catalog,Name all the products with next entry ID greater than 8.,SELECT catalog_entry_name FROM catalog_contents WHERE next_entry_id  >  8,catalog_contents
product_catalog,What are the attribute data types with more than 3 attribute definitions?,SELECT attribute_data_type FROM attribute_definitions GROUP BY attribute_data_type HAVING COUNT(*)  >  3,attribute_definitions
product_catalog,Find the dates on which more than one revisions were made.,SELECT date_of_latest_revision FROM catalogs GROUP BY date_of_latest_revision HAVING COUNT(*)  >  1,catalogs
